id,Data,Pais,Estado,Setor_Industrial,Nivel_Acidente,Nivel_Acidente_Potencial,Genero,Tipo_Trabalhador,Risco_Critico,Descricao
265,2016-12-10 00:00:00,Brasil,Rio de Janeiro,Mineração,I - Muito Baixo,II - Baixo,Homem,Terceiro,Outros,"Às 18h40, nos momentos em que o Sr. Claudio operador basculante reajustou as porcas do pneu traseiro do lado direito de seu veículo, utilizando uma chave de roda e um tubo como extensão para gerar maior força de torque; que foi o Sr. Wilber que o segurou nas costas; sofre uma contusão na palma da mão direita quando a extensão do parceiro escorrega de suas mãos."
266,2016-12-12 00:00:00,EUA,Nevada,Metalurgia,I - Muito Baixo,II - Baixo,Homem,Funcionário,Outros,"Ao entrar na bacia de contenção de soda cáustica para colocar a mangueira para fazer a sucção, nesta etapa houve formação de vapor, atingindo o funcionário na panturrilha direita e esquerda."
267,2016-12-13 00:00:00,EUA,Texas,Mineração,I - Muito Baixo,II - Baixo,Homem,Terceiro (Remoto),Outros,"Durante as atividades de revegetação dos taludes da cova II, o funcionário ao bater a marreta nas hastes para instalação da linha salva-vidas, atingiu a perna direita, causando leve escoriação."
268,2016-12-12 00:00:00,Brasil,Rio de Janeiro,Mineração,III - Médio,III - Médio,Homem,Funcionário,Outros,"Ao realizar o reparo do martelo do equipamento Doosan RB-10, o funcionário tenta retirar os suspensórios com o apoio de uma corda de 25 quilos; No momento de receber o golpe, a cinta ou parafuso faz com que uma lasca seja liberada, expelindo e impactando o membro inferior esquerdo causando nele o encravamento de metal. O colaborador não percebeu imediatamente."
269,2016-12-12 00:00:00,EUA,California,Metalurgia,I - Muito Baixo,II - Baixo,Homem,Terceiro (Remoto),Outros,"Funcionário relata que exercia atividade na área do Ustulación, sob coordenação da Manutenção quando foi atingido pela poeira do ustulado, causando irritação na região dos olhos."
270,2016-12-13 00:00:00,Brasil,Bahia,Metalurgia,I - Muito Baixo,II - Baixo,Homem,Terceiro,Outros,"No dia 13 de dezembro foi feito o acoplamento de acessórios (pistola - mangueira) da bomba de alta pressão (BAP) para limpeza do desembaçador da torre de resfriamento G2172. realizando o acoplamento completo, ligam o BAP para iniciar o teste de partida, nesse momento a mangueira sai da arma e atinge o Sr. Emerson que estava segurando a arma."
271,2016-12-15 00:00:00,EUA,California,Metalurgia,I - Muito Baixo,III - Médio,Homem,Funcionário,Outros,"Funcionário relata que ao devolver o ânodo ao cavalete o mesmo esbarrou na lateral do cavalete que vinha balançar e bateu no ombro direito, causando hematoma."
272,2016-12-15 00:00:00,Brasil,Minas Gerais,Mineração,III - Médio,IV - Alto,Homem,Terceiro,Outros,"aconteceu?): Durante a manutenção do equipamento Bolter; o colaborador utiliza um martelo de carpinteiro para conseguir retirar um elo da corrente de avanço da furadeira, em momentos que bate na lateral da corrente, o parceiro bate na estrutura da viga desviando o caminho do martelo fazendo com que ele bata em sua mão esquerda."
273,2016-12-16 00:00:00,EUA,Nevada,Metalurgia,I - Muito Baixo,II - Baixo,Mulher,Terceiro,Outros,A empregada ao caminhar pela área de eletrólise tropeçou e caiu ao lado do banheiro do quarto B.
274,2016-12-19 00:00:00,Brasil,Rio de Janeiro,Mineração,I - Muito Baixo,III - Médio,Homem,Funcionário,Outros,"Nas circunstâncias em que o operador realizou o levantamento de um tubo vitaúlico de 8 polegadas, este fica preso na estrutura da grade do caminhão, instantes em que empurra o tubo com a mão direita este retorna à sua posição inicial atingindo o dedo médio do funcionário causando um hematoma"
275,2016-12-23 00:00:00,Brasil,Rio de Janeiro,Mineração,II - Baixo,IV - Alto,Homem,Terceiro,Outros,"Ao realizar o movimento da barra para liberar espaço e colocar um calibrador. O Sr. Chuquillanqui empurra a barra com as duas mãos girando-a, estando nesse momento preso o dedo médio da mão esquerda contra a outra barra que estava à frente."
276,2016-12-22 00:00:00,EUA,California,Metalurgia,I - Muito Baixo,II - Baixo,Homem,Terceiro,Outros,"Funcionário relata que realizava atividade de solda quando foi atingido na região dos olhos por poeira que foi encontrada no isolamento térmico, causando irritação."
277,2016-12-22 00:00:00,Brasil,São Paulo,Mineração,I - Muito Baixo,IV - Alto,Homem,Terceiro,Outros,"Ao final da liberação do material saturado na crista do tálus do banco 4318, a corda áspera esticada para sair da área de trabalho, tensão momento em que o material solto do topo da encosta se desintegra (altura de 6m e banco de 3m) projetando um fragmento (6cmx2cmx1cm; 26gr) que roça a bochecha direita causando a lesão. No momento do evento a área estava isolada e o colaborador possuía todos os epps correspondentes à atividade."
278,2016-12-23 00:00:00,Brasil,Minas Gerais,Mineração,I - Muito Baixo,III - Médio,Homem,Terceiro,Outros,"No nível 4150 Geologia - Superfície, domina a mina para reparar temporariamente o vazamento de água de um distribuidor metálico de 4 polegadas de diâmetro, faz um corte de uma tira de câmara de aro de 4cm de largura x 100cm de comprimento fazendo Usando um cortador, seu parceiro estica a câmera ao cortar com força a borda do cortador faz contato com o dedo indicador da mão esquerda causando um corte superficial. No momento do ocorrido o trabalhador usava luvas de patrão."
279,2016-12-26 00:00:00,Brasil,Bahia,Metalurgia,I - Muito Baixo,II - Baixo,Homem,Funcionário,Outros,"O Sr. Marcelo retirou a espuma do forno ajax, usando a colher de metal para esvaziá-la no recipiente de resíduos de espuma. Nesse momento respingam resíduos de escória, impactando a face e gerando queimadura superficial. O trabalhador estava usando uma máscara facial."
280,2016-12-28 00:00:00,EUA,California,Metalurgia,I - Muito Baixo,IV - Alto,Homem,Funcionário,Outros,"Funcionário relata que ao tentar retirar uma das placas do sistema de transbordamento do forno Ustulador, o 5º dedo da mão direita foi pressionado entre a ferramenta (chave com extensão) e o flange de transbordamento do forno Ustulador, localizado atrás do executor."
281,2016-12-30 00:00:00,Brasil,Rio de Janeiro,Mineração,IV - Alto,V - Muito Alto,Homem,Terceiro,Outros,"Às 13h40, o Sr. Hidalgo, querendo subir na prancha de partida para retirar os ventiladores, subiu em um carretel instável e, ao dirigir, caiu frontalmente de uma altura de 2,98m."
282,2016-12-31 00:00:00,Brasil,Rio de Janeiro,Mineração,III - Médio,IV - Alto,Homem,Terceiro,Outros,"Sendo aproximadamente 20h10. O operador alfa Sr. Ronald estava indo em direção à mina quando decide parar o equipamento para acomodar as luzes (lado esquerdo), manipulando o suporte do farol, prendendo o quinto dedo da mão direita com a grade de proteção e suporte."
283,2017-01-02 00:00:00,Brasil,Bahia,Metalurgia,I - Muito Baixo,II - Baixo,Homem,Terceiro (Remoto),Prensado,"Às 13h40, o Sr. José realizou o apagamento da faiança do trecho 30, ao ligar a máquina de alizado de concreto, este passeio aprisionou abruptamente a mão esquerda entre o comando do equipamento e a estrutura metálica, causando um atrito no dorso da mão esquerda."
284,2017-01-05 00:00:00,Brasil,São Paulo,Mineração,I - Muito Baixo,IV - Alto,Homem,Terceiro,Projeção,"Na oficina da Volvo no momento do corte de chapa de aço (espessura 1 pol), para instalação do lábio tipo concha MT-32, com equipamento Oxicorte, o ferido sente um desconforto em ambos os olhos. No momento do acidente o colaborador fazia uso de seu Epp completo, mas a lente do ferro de solda não fazia ajuste completo para presença do respirador."
285,2017-01-05 00:00:00,Brasil,Minas Gerais,Mineração,I - Muito Baixo,III - Médio,Homem,Funcionário,Outros,"Durante a atividade mecanizada de apoio no nível 3450 - Tajo ao levantar a malha de apoio na plataforma do equipamento Tesoura, o funcionário que tropeçou sente uma dor no calcanhar do pé esquerdo."
286,2017-01-06 00:00:00,EUA,Nevada,Metalurgia,I - Muito Baixo,I - Muito Baixo,Homem,Funcionário,Prensado,"Durante a preparação para a atividade de andaime, o funcionário carregava as peças no local designado onde pressionava o dedo entre as peças metálicas que estavam sendo movimentadas."
287,2017-01-07 00:00:00,Brasil,Rio de Janeiro,Mineração,I - Muito Baixo,IV - Alto,Homem,Funcionário,Outros,"Ao fazer a troca de suporte da bomba vertical de 6"" (40357 Zinco dois mecânicos levantaram uma viga em ""H"" (4"" x 2,7 m e 45 kg.) Uma em cada extremidade e estando na altura do joelho do acidentado escorrega de suas mãos causando a lesão descrita."
288,2017-01-08 00:00:00,Brasil,Bahia,Metalurgia,III - Médio,III - Médio,Homem,Funcionário,Corte,"Às 11h25, o laminador para prematuramente, em seguida o operador abaixa e trava a máquina para verificar a falha, detectando o travamento da folha entre o cesto e o manipulador. O operador tenta arrumar o lençol manualmente e ao puxar o lençol, este corta a palma da mão direita com a borda do lençol, é encaminhado ao posto médico para atendimento."
289,2017-01-08 00:00:00,EUA,California,Metalurgia,II - Baixo,IV - Alto,Homem,Funcionário,Projeção/Queimadura,"Funcionário realizou levantamento de falha elétrica na gaveta de controle do motor do TQ 14 A, após a verificação e troca de fusíveis, fechou a porta da gaveta e energizou a gaveta, neste momento foi aberto um arco atingindo o rosto e parte do antebraço do funcionário, causando pequenas queimaduras."
290,2017-01-09 00:00:00,Brasil,São Paulo,Mineração,I - Muito Baixo,III - Médio,Homem,Terceiro,Outros,"Nas circunstâncias em que o trabalhador bate no suporte do cilindro de avanço da viga de perfuração para alinhar a base da viga com os furos da viga e colocar o parafuso, o martelo mecânico escorrega e por inércia a mão do mecânico atinge a borda da viga causando a lesão. No momento do acidente o funcionário estava com todos os EPIs próprios para esta atividade."
291,2017-01-09 00:00:00,Brasil,Minas Gerais,Mineração,I - Muito Baixo,III - Médio,Homem,Funcionário,Outros,"No nível 2995 acesso #7, a Tesoura #187 realizou a atividade de sustentação, perfurando a furadeira para instalação do Split ao levantar a tela eletrossoldada de 12 metros quadrados (6m x 2m), peso 21 kg. Aproximadamente na plataforma da equipe, o auxiliar escorrega e sente uma dor na borda interna do joelho direito."
292,2017-01-10 00:00:00,Canadá,Quebec,Outros,I - Muito Baixo,IV - Alto,Homem,Terceiro,Prevenção de queda,"O auxiliar de serviços gerais I, Paulo e Silva, com 5 meses e 10 dias de trabalho, estava exercendo a atividade de coleta de solo. Durante a movimentação do equipamento até o próximo ponto, segurando uma alavanca, ele se deparou com um pedaço de terreno inclinado e com vegetação entrelaçada, o que ocasionou a queda do para a esquerda, mesmo lado onde a ferramenta estava segurada. A queda rápida impediu que o funcionário se inclinasse, provocando um choque do cotovelo no chão. O funcionário continuou a atividade por mais 3 pontos de coleta de amostra até sentir o braço incomodando."
293,2017-01-12 00:00:00,EUA,Nevada,Metalurgia,I - Muito Baixo,II - Baixo,Homem,Terceiro (Remoto),Ferramentas manuais,"Durante a atividade de redução no tubo, o funcionário prendeu o tubo na morsa e, ao bater no tubo com o martelo, desamarrou a morsa alcançando o dedo."
294,2017-01-14 00:00:00,Brasil,Minas Gerais,Mineração,I - Muito Baixo,IV - Alto,Homem,Terceiro,Projeção,"Durante a atividade de assentamento de blocos de concreto para parede tampão de ventilação no CX-943 nível 3590, nas circunstâncias em que o operário fazia o assentamento da união entre os blocos de concreto, um tubo de polietileno de 2"" de diâmetro foi captado pelo espigão e ao atingir atinge o topo do protetor do operário."
295,2017-01-17 00:00:00,Brasil,Minas Gerais,Mineração,I - Muito Baixo,III - Médio,Homem,Funcionário,Restos de choque,"No nível 3450, zona 2 do Tejo; após completar a perfuração das brocas para carregamento; o operador retira a broca do braço jumbo e caminha em direção à cabine da tripulação; do coroamento da obra um fragmento de pedra que passa pela cocada da malha de 3"" e impacta em seu capacete e rebote atinge o ombro direito do operador, gerando a lesão descrita."
296,2017-01-17 00:00:00,EUA,Nevada,Metalurgia,I - Muito Baixo,IV - Alto,Homem,Funcionário,Metal líquido,"Ao se aproximar do forno que estava em processo de fusão do lingote de Zn, este foi atingido por projeção de metal líquido."
297,2017-01-17 00:00:00,EUA,Nevada,Metalurgia,III - Médio,IV - Alto,Homem,Funcionário,Outros,"Durante atividade rotineira de emagrecimento do forno 8 da bateria 1. O funcionário começou a retirar os resíduos de dentro do cadinho com auxílio de uma escumadeira, sentiu dores no ombro esquerdo."
298,2017-01-20 00:00:00,Brasil,Bahia,Metalurgia,IV - Alto,IV - Alto,Homem,Terceiro (Remoto),Prevenção de queda,"Às 15h05, o Sr. Cesar Tello-MOINSAC, estava realizando o trabalho de montagem da linha de água, para isso sobe a escada do gato e a uma altura aproximada de 2,5 metros desaparece e cai, batendo-se no caminho, sendo transferido para o centro médico para seu atendimento."
299,2017-01-20 00:00:00,Brasil,Rio de Janeiro,Mineração,I - Muito Baixo,III - Médio,Homem,Terceiro,Ferramentas manuais,"Ao manipular materiais no caminhão mestre perfurador, os operadores decidem abrir espaço movimentando um radiador, nesse momento o motorista do caminhão fica preso o dedo mínimo da mão esquerda contra a barra."
300,2017-01-21 00:00:00,EUA,Texas,Mineração,I - Muito Baixo,I - Muito Baixo,Homem,Terceiro (Remoto),Outros,"Colaboradores engajados na retirada do material da escavação do poço 2 do nível 265, utilizando pá e colocando-o na caçamba. Durante o dia parte desse material caiu nos canos das botas dos funcionários e o atrito entre a bota e a panturrilha causou uma lesão superficial nas pernas."
301,2017-01-23 00:00:00,Brasil,Rio de Janeiro,Mineração,I - Muito Baixo,IV - Alto,Homem,Terceiro,Restos de choque,"Sendo 4h15 da manhã no bloco 179 da Nv 1880 Ob 2, no momento em que os Srs. e Roger (ferido), limparam a 14ª broca da malha radial que estava em formato inclinado na empena direita, momento que destaca fragmentos de rocha de 5x5x2 cm. impactando o ombro."
